system:index,B11_t27,B12_t27,B2_t27,B3_t27,B4_t27,B5_t27,B6_t27,B7_t27,B8A_t27,B8_t27,class,class_name,zone,.geo
3730_0,3115.0,2311.5,711.5,925.5,937.0,1471.0,2099.5,2291.5,2586.5,2316.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29604724537035,35.74225835607593]}"
3731_0,2065.0,1226.5,527.0,828.5,715.0,1395.0,2154.5,2406.5,2703.5,2441.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75921860586237,35.644880979277374]}"
3732_0,3364.0,2685.0,879.0,1054.0,1306.0,1628.0,1751.0,1872.0,2098.0,1910.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3632412286225,35.75160083503078]}"
3733_0,2794.5,2046.5,549.0,708.0,830.0,1178.0,1397.0,1576.0,1854.0,1699.5,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79838515224999,35.61685354241285]}"
3734_0,2691.0,2071.5,506.0,589.0,726.5,918.0,1016.5,1119.5,1316.0,1172.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75544568166907,35.73327520323474]}"
3736_0,2310.0,1676.0,599.0,688.0,756.0,992.0,1132.0,1269.0,1439.0,1256.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61027793175536,35.50384547967061]}"
3737_0,3332.0,2590.0,988.0,1136.0,1426.0,1690.0,1771.0,1882.0,2114.0,1930.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3745600012024,35.690156069597]}"
3738_0,2201.0,1681.0,701.0,736.0,832.0,1001.0,1092.0,1168.0,1307.0,1284.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33090187839419,35.55307315724036]}"
3739_0,4084.0,3187.0,889.0,1084.0,1421.0,1742.0,1873.0,2039.0,2305.0,2053.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2798775702562,35.49342502237482]}"
3740_0,3054.5,2433.5,604.0,748.5,911.5,1153.0,1321.0,1457.0,1748.5,1501.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29748454982494,35.631585913072406]}"
3741_0,1957.0,1326.0,526.0,640.0,720.0,998.0,1182.0,1308.0,1539.0,1414.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3174271491324,35.64793525124338]}"
3743_0,2778.0,1942.0,619.0,848.0,914.0,1300.0,1579.0,1793.0,2090.0,1896.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34671222739469,35.546425624137875]}"
3744_0,2184.0,1367.0,792.0,960.0,976.0,1463.0,1754.0,1925.0,2264.0,1948.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.524937979764,35.481387597567625]}"
3745_0,2904.0,1941.0,610.0,786.0,788.0,1238.0,1752.0,1913.0,2142.0,1948.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37959056679347,35.558822375058725]}"
3746_0,2921.0,2158.0,650.0,789.0,996.0,1304.0,1450.0,1587.0,1864.0,1630.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6383053686199,35.49037075040882]}"
3747_0,3299.0,2290.0,1375.0,1447.0,1519.0,1833.0,2090.0,2227.0,2519.5,2322.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20837167364029,35.453000834589446]}"
3748_0,3466.0,2716.0,879.0,1042.0,1328.0,1574.0,1670.0,1795.0,1994.0,1792.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35138346687212,35.70399012497244]}"
3749_0,1927.0,1210.0,648.0,703.0,841.0,974.0,1044.0,1120.0,1312.0,1154.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55332474274218,35.50887604526168]}"
3751_0,2122.0,1401.0,676.0,728.0,879.0,1024.0,1084.0,1153.0,1386.0,1248.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54182630710545,35.51157099111404]}"
3753_0,2025.0,1471.0,432.0,508.0,604.0,879.0,1124.0,1220.0,1421.0,1296.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6609429137797,35.68099325369898]}"
3754_0,3589.0,2579.0,719.0,899.5,1158.0,1430.5,1582.0,1759.5,2120.5,1854.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30377275681379,35.54876124387659]}"
3755_0,2179.0,1597.0,482.0,534.0,640.0,803.0,1010.0,1111.0,1258.0,1106.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56679947200398,35.75752971590597]}"
3756_0,3168.0,2279.0,618.0,736.0,900.0,1096.0,1276.0,1421.0,1654.0,1500.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37276337063416,35.561517320911086]}"
3757_0,4014.0,3128.5,847.5,1060.0,1301.0,1674.5,1983.5,2132.0,2443.5,2180.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28616577724503,35.5104930127731]}"
3758_0,2340.0,1516.0,543.0,798.5,824.5,1333.5,1678.0,1864.0,2152.5,2047.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26550452571028,35.749804204462535]}"
3759_0,2438.5,1440.5,609.0,1005.0,857.0,1728.5,2494.0,2781.0,3141.0,2909.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72436397283855,35.75231948725807]}"
3760_0,3301.0,2448.0,1030.0,1182.0,1410.0,1680.0,1831.0,1995.0,2143.0,2118.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37653629482746,35.65799638242552]}"
3761_0,2213.0,1636.0,436.0,570.0,629.0,876.0,1104.0,1204.0,1353.0,1282.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62968154189234,35.69788158104043]}"
3762_0,3125.0,2222.0,1050.0,1126.0,1386.0,1646.0,1829.0,1979.0,2298.0,2080.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3174271491324,35.486597826215515]}"
3763_0,2313.0,1251.5,495.0,989.5,831.0,1873.0,2861.0,3132.0,3563.5,3412.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78329345547678,35.575890365457]}"
3764_0,2919.0,2218.0,616.0,778.0,852.0,1143.0,1563.0,1642.0,1893.0,1776.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32730861725771,35.63284355447018]}"
3765_0,2475.0,1952.0,446.0,502.0,657.0,825.0,917.0,1025.0,1197.0,1084.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.636149411938,35.68027460147169]}"
3766_0,3165.0,2406.0,624.0,746.0,924.0,1170.0,1252.0,1391.0,1640.0,1494.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49996481486548,35.481567260624445]}"
3767_0,2200.0,1339.0,674.0,922.0,910.0,1513.0,2341.0,2635.0,2945.0,2812.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38228551264582,35.6254773691404]}"
3768_0,3314.0,2702.0,878.0,1080.0,1308.0,1614.0,1706.0,1812.0,2070.0,1832.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57757925541341,35.535286514614796]}"
3769_0,2245.0,1394.5,535.5,803.5,823.5,1404.5,1939.5,2150.0,2435.5,2190.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75885927974873,35.51318795862545]}"
3770_0,3131.0,2246.0,1484.0,1630.0,1706.0,1971.0,2273.0,2407.0,2677.0,2460.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45594736594363,35.73291587712109]}"
3772_0,2983.0,2470.0,806.0,980.0,1210.0,1462.0,1537.0,1650.0,1835.0,1694.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34689189045152,35.71081732113175]}"
3775_0,3552.0,2729.0,901.5,1073.0,1360.0,1656.0,1772.5,1905.0,2153.5,1971.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31473220328004,35.81951347051021]}"
3776_0,2226.0,1595.0,514.0,592.0,730.0,885.0,945.0,1063.0,1255.0,1100.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58817937576602,35.518577850330175]}"
3779_0,2486.0,1681.0,724.0,858.0,994.0,1243.0,1349.0,1463.0,1633.0,1440.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44696421310243,35.520194817841585]}"
3780_0,2802.5,2085.0,630.0,737.0,913.0,1155.5,1265.5,1424.0,1663.5,1446.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25526373147133,35.73543115991662]}"
3781_0,2467.0,1768.0,626.0,733.0,850.0,1064.0,1176.0,1337.0,1517.0,1362.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53931102430992,35.4849808587041]}"
3782_0,4117.0,3267.0,2254.0,2554.0,2608.0,3048.0,3408.0,3578.0,3862.0,3684.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22310404429984,35.46072634603288]}"
3783_0,2876.0,2034.0,760.0,903.0,1008.0,1099.0,1354.0,1409.0,1606.0,1684.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39971282915775,35.49001142429517]}"
3784_0,3003.5,2301.0,717.0,798.0,1026.5,1226.5,1307.0,1426.0,1686.0,1466.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2468195678006,35.60715173734436]}"
3785_0,1792.5,965.5,469.0,724.0,613.5,1169.0,2062.0,2450.5,2635.5,2328.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72867588620231,35.65602008880046]}"
3787_0,2216.0,1114.0,421.5,771.5,493.0,1330.0,3154.0,3608.5,3873.0,3648.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78239514019266,35.75034319363301]}"
3788_0,2495.0,1856.5,653.0,738.0,877.0,1136.0,1344.5,1433.0,1647.5,1413.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30215578930236,35.66751852443719]}"
3789_0,1817.0,1288.0,504.0,543.0,634.0,966.0,1025.0,1125.0,1261.0,814.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64728852146109,35.52396774203489]}"
3790_0,2007.0,915.5,372.0,559.0,344.5,846.5,2837.0,3495.5,3633.5,3478.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77790356377207,35.632304565299705]}"
3791_0,2491.0,1788.0,534.0,666.0,841.0,1109.0,1271.0,1399.0,1599.0,1484.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63561042276753,35.7269869962459]}"
3792_0,2342.0,1437.0,614.0,830.0,800.0,1332.0,1746.0,1991.0,2277.0,2084.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45792365956869,35.49001142429517]}"
3793_0,3359.0,2721.0,768.0,872.0,1108.0,1309.0,1414.0,1532.0,1763.0,1636.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51703280526375,35.53205257959196]}"
3794_0,2268.0,1070.0,515.5,894.5,593.0,1574.5,3450.0,3868.5,4269.0,3882.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26837913461947,35.573914071831936]}"
3796_0,2729.0,1852.0,664.0,807.0,894.0,1181.0,1436.0,1687.0,1905.0,1604.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42594363545403,35.511391328057215]}"
3797_0,2862.0,1949.0,1490.0,1690.0,1646.0,2371.0,3002.0,3237.0,3427.0,3304.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39576024190762,35.588646442491495]}"
3798_0,2751.0,2007.0,608.0,744.0,938.0,1234.0,1409.0,1568.0,1876.0,1690.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33629177009891,35.592419366684794]}"
3799_0,3300.0,2591.0,736.0,840.0,1024.0,1178.0,1297.0,1413.0,1620.0,1474.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57254868982234,35.56924283235451]}"
3800_0,2364.0,1405.0,435.5,800.5,610.0,1483.5,2689.0,2998.0,3380.5,3103.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75149309441895,35.70506810331339]}"
3801_0,2000.0,906.0,399.0,706.0,321.0,1136.0,3627.0,4348.0,4608.0,4420.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60596601839158,35.74890588917842]}"
3803_0,3381.0,2546.0,959.0,1108.0,1382.0,1678.0,1762.0,1867.0,2068.0,1930.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36521752224756,35.69428831990395]}"
3804_0,2576.5,1963.0,568.0,680.0,822.0,1097.5,1219.0,1316.0,1542.0,1349.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31149826825721,35.6691354919486]}"
3805_0,3341.5,2773.0,789.0,927.0,1150.0,1393.5,1500.0,1638.5,1863.0,1606.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27826060274478,35.553612146410835]}"
3806_0,2726.5,1758.5,624.0,952.0,944.0,1629.0,2214.5,2483.0,2863.5,2488.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76478816062392,35.66105065439153]}"
3807_0,2848.0,1969.0,604.0,800.0,874.0,1284.0,1639.0,1839.0,2075.0,1980.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34617323822422,35.48983176123835]}"
3809_0,2233.5,1399.5,513.0,706.0,777.5,1211.5,1601.5,1835.0,2086.0,1927.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7646084975671,35.60086353035552]}"
3811_0,2791.0,1917.0,596.0,822.0,762.0,1289.0,2042.0,2263.0,2526.0,2884.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33197985673513,35.784658837486376]}"
3812_0,3026.0,2366.0,676.0,766.0,947.0,1192.0,1266.0,1386.0,1575.0,1412.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34796986879246,35.714051256154576]}"
3813_0,2018.0,1297.0,698.0,806.0,862.0,1146.0,1333.0,1443.0,1640.0,1422.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54523990518511,35.4819265867381]}"
3815_0,3376.0,2608.0,892.0,1094.0,1364.0,1666.0,1868.0,1919.0,2198.0,2060.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34473593376963,35.57894463742301]}"
3817_0,3226.5,2552.0,801.0,934.0,1094.0,1381.5,1620.0,1769.0,1993.0,1801.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65914628321147,35.483723217306334]}"
3818_0,3044.5,2297.0,621.0,715.5,967.5,1174.5,1304.5,1454.0,1746.0,1550.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21501920674277,35.73129890960968]}"
3819_0,3913.0,3004.0,824.0,962.0,1244.0,1473.0,1619.0,1754.0,2018.0,1822.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36000729359966,35.55325282029719]}"
3820_0,2487.5,1698.0,565.5,839.0,926.5,1501.5,1833.0,2058.5,2331.0,2073.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77395097652195,35.52271010063712]}"
3821_0,3427.0,2735.0,864.0,1018.0,1288.0,1565.0,1636.0,1729.0,1933.0,1770.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35461740189494,35.66212863273247]}"
3822_0,3595.0,2560.0,1486.0,1616.0,1802.0,2096.0,2232.0,2352.0,2623.0,2590.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54703653575335,35.53582550378527]}"
3823_0,3540.0,2808.0,772.0,995.0,1314.0,1596.0,1694.0,1809.0,2066.0,1888.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62429165018763,35.6743457205965]}"
3825_0,2169.0,1255.0,442.5,831.0,666.0,1527.0,2319.5,2628.5,2937.0,2833.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74628286577105,35.65422345823222]}"
3827_0,2799.0,1893.0,657.0,892.0,868.0,1398.0,1911.0,2140.0,2408.0,2202.0,5,Soybeans,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3528207713267,35.54229337383093]}"
