pixel_id,class_name,zone,lon,lat,soil_ph,soil_clay,soil_organic,.geo
000000000000000011e2,Soybeans,1,-90.32569130710536,35.56313237805647,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
000000000000000011e3,Soybeans,1,-90.78706557490331,35.77531424258364,5.7,15,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.78424480943649]}"
000000000000000011e4,Soybeans,1,-90.6043494501373,35.79346278387117,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.78424480943649]}"
000000000000000011e5,Soybeans,1,-90.75131250265677,35.609489192608095,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
000000000000000011e6,Soybeans,1,-90.64602866768386,35.73507085557628,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
000000000000000011e7,Soybeans,1,-90.2076544431196,35.76184329830118,6.2,25,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.78424480943649]}"
000000000000000011e8,Soybeans,1,-90.34994435773505,35.47150676961027,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.46983445999465]}"
000000000000000011e9,Soybeans,1,-90.27053668617529,35.66661919530485,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.649497516818556]}"
000000000000000011ea,Soybeans,1,-90.76460954199815,35.60176157048247,6.1,27,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.60458175261258]}"
000000000000000011eb,Soybeans,1,-90.54164557112375,35.50600237535972,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
000000000000000011ec,Soybeans,1,-90.3371913287222,35.50276952709597,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
000000000000000011ed,Soybeans,1,-90.79982306301721,35.76076419584625,6.0,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8197501690345,35.739329045230505]}"
000000000000000011ee,Soybeans,1,-90.22975374794048,35.60319740102168,6.1,35,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.60458175261258]}"
000000000000000011ef,Soybeans,1,-90.60524572944905,35.564929395781,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
000000000000000011f0,Soybeans,1,-90.48612976300835,35.84323081072868,6.1,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.82916057364246]}"
000000000000000011f1,Soybeans,1,-90.26101204632513,35.81106731483016,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.82916057364246]}"
000000000000000011f2,Soybeans,1,-90.53320449282957,35.83298825560892,6.0,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.82916057364246]}"
000000000000000011f3,Soybeans,1,-90.56518070648383,35.62511834180042,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
000000000000000011f4,Soybeans,1,-90.3364734134526,35.7027334547367,6.1,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.69441328102453]}"
000000000000000011f5,Soybeans,1,-90.76245133708828,35.47222468487987,6.0,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.46983445999465]}"
000000000000000011f6,Soybeans,1,-90.76065431936374,35.64775719784877,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
000000000000000011f7,Soybeans,1,-90.36881081429219,35.61487578668066,6.1,36,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.60458175261258]}"
000000000000000011f8,Soybeans,1,-90.75724310705786,35.6102071078777,6.1,27,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.60458175261258]}"
000000000000000011f9,Soybeans,1,-90.54757617552482,35.63679672745939,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
000000000000000011fa,Soybeans,1,-90.76838194148937,35.545527847097475,6.1,25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.55966598840661]}"
000000000000000011fb,Soybeans,1,-90.40348478408379,35.45605598446008,6.0,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.46983445999465]}"
000000000000000011fc,Soybeans,1,-90.51487758749991,35.648296749076245,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
000000000000000011fd,Soybeans,1,-90.61997859932963,35.63032657183085,5.7,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.649497516818556]}"
000000000000000011fe,Soybeans,1,-90.76263416023147,35.64865347716051,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.649497516818556]}"
000000000000000011ff,Soybeans,1,-90.76963940798643,35.5167800226059,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
00000000000000001200,Soybeans,1,-90.39647953632881,35.607330987698234,6.1,30,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.60458175261258]}"
00000000000000001201,Soybeans,1,-90.72328705253587,35.632306412698576,6.0,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.649497516818556]}"
00000000000000001202,Soybeans,1,-90.41444525447316,35.498096389191964,6.0,29,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.514750224200625]}"
00000000000000001203,Soybeans,1,-90.3549786828244,35.69177298434733,6.2,24,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.69441328102453]}"
00000000000000001204,Soybeans,1,-90.23783809815038,35.58074136811653,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
00000000000000001205,Soybeans,1,-90.37455859555008,35.550557713085745,6.2,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.55966598840661]}"
00000000000000001206,Soybeans,1,-90.24573962521708,35.7462096900078,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
00000000000000001207,Soybeans,1,-90.51487758749991,35.569424169642886,6.2,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.55966598840661]}"
00000000000000001208,Soybeans,1,-90.29011659890098,35.77890827803272,6.2,17,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.78424480943649]}"
00000000000000001209,Soybeans,1,-90.27951731569694,35.751239555996094,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
0000000000000000120a,Soybeans,1,-90.32155772042881,35.525225560001125,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
0000000000000000120b,Soybeans,1,-90.47301554681016,35.645420628896765,6.0,30,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4604240553867,35.649497516818556]}"
0000000000000000120c,Soybeans,1,-90.77359017151979,35.72231782656343,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.739329045230505]}"
0000000000000000120d,Soybeans,1,-90.33808760803394,35.77082392782281,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
0000000000000000120e,Soybeans,1,-90.77969913996301,35.69680285033561,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.69441328102453]}"
0000000000000000120f,Soybeans,1,-90.31563157512879,35.55163681554069,6.2,38,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.55966598840661]}"
00000000000000001210,Soybeans,1,-90.57434415914867,35.5241464575462,6.2,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.514750224200625]}"
00000000000000001211,Soybeans,1,-90.3443749405193,35.68674311835905,6.1,26,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.69441328102453]}"
00000000000000001212,Soybeans,1,-90.72939602097908,35.62080639108174,5.8,16,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.60458175261258]}"
00000000000000001213,Soybeans,1,-90.5659030808545,35.5618749115594,6.3,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.55966598840661]}"
00000000000000001214,Soybeans,1,-90.80000142705934,35.67164906129313,5.9,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8197501690345,35.649497516818556]}"
00000000000000001215,Soybeans,1,-90.20262457713132,35.48479934985059,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.46983445999465]}"
00000000000000001216,Soybeans,1,-90.5473978114827,35.58846899024215,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000001217,Soybeans,1,-90.61602783579627,35.567627151918344,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
00000000000000001218,Soybeans,1,-90.60901812894026,35.729144710276266,6.0,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.739329045230505]}"
00000000000000001219,Soybeans,1,-90.56913592911825,35.51265089503041,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
0000000000000000121a,Soybeans,1,-90.53481868741092,35.50169042464104,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
0000000000000000121b,Soybeans,1,-90.25849711333099,35.55001816185828,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
0000000000000000121c,Soybeans,1,-90.50229846342815,35.64703482347811,6.1,15,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.649497516818556]}"
0000000000000000121d,Soybeans,1,-90.755084902148,35.54462710868467,6.1,25,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.55966598840661]}"
0000000000000000121e,Soybeans,1,-90.27143296548704,35.56080026820552,6.2,40,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.55966598840661]}"
0000000000000000121f,Soybeans,1,-90.64585030364172,35.51552255610883,6.0,19,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.514750224200625]}"
00000000000000001220,Soybeans,1,-90.64495402432998,35.74746715650487,6.0,18,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.739329045230505]}"
00000000000000001221,Soybeans,1,-90.20172383871852,35.48408143458099,6.2,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.46983445999465]}"
00000000000000001222,Soybeans,1,-90.77520882520218,35.83783975755506,5.4,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.82916057364246]}"
00000000000000001223,Soybeans,1,-90.79407528175932,35.68782222081397,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.69441328102453]}"
00000000000000001224,Soybeans,1,-90.79712530687988,35.779987380487654,5.7,15,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.78424480943649]}"
00000000000000001225,Soybeans,1,-90.5272738884285,35.52863677230702,6.1,34,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.514750224200625]}"
00000000000000001226,Soybeans,1,-90.59787929450876,35.57481076371545,6.3,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.55966598840661]}"
00000000000000001227,Soybeans,1,-90.26478444581635,35.750164912642205,6.3,19,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.739329045230505]}"
00000000000000001228,Soybeans,1,-90.33090399623684,35.782863500667126,6.1,13,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.78424480943649]}"
00000000000000001229,Soybeans,1,-90.76047595532161,35.69572374788068,6.1,22,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.69441328102453]}"
0000000000000000122a,Soybeans,1,-90.57039339561531,35.54193381164839,6.3,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.55966598840661]}"
0000000000000000122b,Soybeans,1,-90.24789783012694,35.57068163613995,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
0000000000000000122c,Soybeans,1,-90.24502170994748,35.533309910211024,6.1,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.514750224200625]}"
0000000000000000122d,Soybeans,1,-90.2372985469229,35.49791802514982,6.1,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.514750224200625]}"
0000000000000000122e,Soybeans,1,-90.2372985469229,35.73794697575577,6.2,30,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.739329045230505]}"
0000000000000000122f,Soybeans,1,-90.23388287551597,35.58828616709896,6.1,35,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.60458175261258]}"
00000000000000001230,Soybeans,1,-90.75813938636959,35.462704504130755,6.0,24,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.46983445999465]}"
00000000000000001231,Soybeans,1,-90.53230375441677,35.62206385757881,6.2,21,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.60458175261258]}"
00000000000000001232,Soybeans,1,-90.30107706929034,35.45443733077767,6.2,33,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.46983445999465]}"
00000000000000001233,Soybeans,1,-90.22633807653354,35.5015120605989,6.1,36,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.514750224200625]}"
00000000000000001234,Soybeans,1,-90.28365090237348,35.63805419395648,6.1,31,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2807609985628,35.649497516818556]}"
00000000000000001235,Soybeans,1,-90.63956297115637,35.712614822671135,5.9,18,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64008711221061,35.69441328102453]}"
00000000000000001236,Soybeans,1,-90.3459935942017,35.62493997775829,6.1,23,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.60458175261258]}"
00000000000000001237,Soybeans,1,-90.74017366822527,35.55792414802604,5.6,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.55966598840661]}"
00000000000000001238,Soybeans,1,-90.32425547656615,35.51049269012054,6.1,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32567676276877,35.514750224200625]}"
00000000000000001239,Soybeans,1,-90.57991357636442,35.48462098580845,6.1,38,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.46983445999465]}"
0000000000000000123a,Soybeans,1,-90.42774229381453,35.48623963949084,6.0,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41550829118073,35.46983445999465]}"
0000000000000000123b,Soybeans,1,-90.76873866957364,35.49773520200663,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
0000000000000000123c,Soybeans,1,-90.56051202768087,35.63409897132206,6.1,17,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.649497516818556]}"
0000000000000000123d,Soybeans,1,-90.52619478597356,35.53852259934251,6.2,24,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.55966598840661]}"
0000000000000000123e,Soybeans,1,-90.3749197827354,35.525765111228594,5.8,42,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37059252697475,35.514750224200625]}"
0000000000000000123f,Soybeans,1,-90.58781956253218,35.63661836341726,6.2,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59517134800463,35.649497516818556]}"
00000000000000001240,Soybeans,1,-90.52134328402741,35.485700088263386,6.0,39,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50533981959268,35.46983445999465]}"
00000000000000001241,Soybeans,1,-90.22202612581485,35.63463852254953,6.1,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.649497516818556]}"
00000000000000001242,Soybeans,1,-90.54272467357868,35.509056859581335,6.2,31,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55025558379864,35.514750224200625]}"
00000000000000001243,Soybeans,1,-90.77520882520218,35.52486437281579,5.9,20,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77483440482852,35.514750224200625]}"
00000000000000001244,Soybeans,1,-90.22094702335993,35.57822643512239,6.1,41,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.55966598840661]}"
00000000000000001245,Soybeans,1,-90.72508407026041,35.53870096338464,5.6,14,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72991864062256,35.55966598840661]}"
00000000000000001246,Soybeans,1,-90.21627834455697,35.63895047326821,6.1,23,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23584523435682,35.649497516818556]}"
00000000000000001247,Soybeans,1,-90.20729325593427,35.564929395781,6.1,32,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.19092947015083,35.55966598840661]}"
